# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    310     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    306     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    276     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    298     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    279     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    296     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    311     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    291     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    281     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    287     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    283     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    284     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    298     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    287     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    292     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    291     70     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    298     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    297     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    286     67     71     98     31      0      0      0      0   1512   1395   2245      4      0 
    0    302     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    293     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    300     71     75     97     30      0      0      0      0   1512   1410   2057      4      0 
    1    282     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    297     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    303     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    312     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    296     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    281     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    279     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    292     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    279     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    301     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    298     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    284     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    274     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    291     70     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    298     67     71     98     31      0      0      0      0   1512   1395   2245      4      0 
    0    283     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    271     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    305     70     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    293     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    303     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    286     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    306     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    277     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    303     71     75     97     30      0      0      0      0   1512   1410   2057      4      0 
    1    300     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    302     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    304     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    284     70     73     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    300     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    294     71     73     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    292     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    302     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    280     67     69     98     31      0      0      0      0   1512   1395   2253      4      0 
